pnu,sgg_nm,emd_nm,jibun,jimok,area_m2,price_per_m2,owner_type,owner_subtype
1168010300200450013,강남구,개포동,산45-13임,임야,1126,166700,시 도유지,지자체
1168010300200460001,강남구,개포동,산46-1임,임야,562,163300,개인,구분없음
1168010300200460003,강남구,개포동,산46-3임,임야,830.5,163300,개인,구분없음
1168010300200460005,강남구,개포동,산46-5임,임야,3322,163300,개인,구분없음
1168010300200460006,강남구,개포동,산46-6임,임야,421.5,163300,개인,구분없음
1168010300200460007,강남구,개포동,산46-7임,임야,3471,163300,개인,구분없음
1168010300200460008,강남구,개포동,산46-8임,임야,3428,168900,종중,구분없음
1168010300200460009,강남구,개포동,산46-9임,임야,1190,163300,개인,구분없음
1168010300200460010,강남구,개포동,산46-10임,임야,3471,163300,개인,구분없음
1168010300200460011,강남구,개포동,산46-11임,임야,892.5,158200,개인,구분없음
1168010300200460012,강남구,개포동,산46-12임,임야,3769,158700,시 도유지,지자체
1168010300200460013,강남구,개포동,산46-13임,임야,436.5,166700,개인,구분없음
1168010300200460014,강남구,개포동,산46-14임,임야,1190,161900,개인,구분없음
1168010300200460017,강남구,개포동,산46-17임,임야,3373,163300,개인,구분없음
1168010300200460025,강남구,개포동,산46-25임,임야,529,166700,시 도유지,지자체
1168010300200460029,강남구,개포동,산46-29임,임야,25,166700,시 도유지,지자체
1168010300200460031,강남구,개포동,산46-31임,임야,468,208000,시 도유지,지자체
1168010300200460033,강남구,개포동,산46-33임,임야,149,213900,시 도유지,지자체
1168010300200460034,강남구,개포동,산46-34임,임야,98,166700,시 도유지,지자체
1168010300200460035,강남구,개포동,산46-35임,임야,740,207900,시 도유지,지자체
1168010300200460036,강남구,개포동,산46-36임,임야,137,166700,시 도유지,지자체
1168010300200460038,강남구,개포동,산46-38임,임야,2916,191800,시 도유지,지자체
1168010300200460040,강남구,개포동,산46-40임,임야,742,0,개인,구분없음
1168010300200460041,강남구,개포동,산46-41임,임야,676,0,시 도유지,지자체
1168010300200470000,강남구,개포동,산47임,임야,4066,161900,시 도유지,지자체
1168010300200480001,강남구,개포동,산48-1임,임야,13258,163300,시 도유지,지자체
1168010300200490000,강남구,개포동,산49임,임야,2083,144200,시 도유지,지자체
1168010300200500000,강남구,개포동,산50임,임야,942,144200,시 도유지,지자체
1168010300200510000,강남구,개포동,산51임,임야,368.43,150000,시 도유지,지자체
1168010300200520000,강남구,개포동,산52임,임야,694.33,160000,개인,구분없음
1168010300200530001,강남구,개포동,산53-1임,임야,50577,66900,국유지,중앙부처
1168010300200530026,강남구,개포동,산53-26도,도로,9866,67000,시 도유지,지자체
1168010300200530028,강남구,개포동,산53-28임,임야,10000,83100,군유지,구분없음
1168010300200530030,강남구,개포동,산53-30임,임야,10000,82300,군유지,구분없음
1168010300200530031,강남구,개포동,산53-31임,임야,10000,82300,군유지,구분없음
1168010300200530032,강남구,개포동,산53-32임,임야,10000,75100,군유지,구분없음
1168010300200530035,강남구,개포동,산53-35임,임야,29,1147000,법인,구분없음
1168010300200530036,강남구,개포동,산53-36임,임야,84,1235000,법인,구분없음
1168010300200530037,강남구,개포동,산53-37임,임야,492,1110000,법인,구분없음
1168010300201370003,강남구,개포동,산137-3임,임야,3391.5,214000,개인,구분없음
1168010300200530022,강남구,개포동,산53-22임,임야,357759.5,83500,법인,구분없음
1168010300200530025,강남구,개포동,산53-25임,임야,23802,67600,국유지,중앙부처
1168010300200530038,강남구,개포동,산53-38임,임야,2663,195000,법인,구분없음
1168010300200530039,강남구,개포동,산53-39임,임야,58,1110000,법인,구분없음
1168010300200530040,강남구,개포동,산53-40임,임야,14800,82500,군유지,구분없음
1168010300200530041,강남구,개포동,산53-41임,임야,6000,82300,시 도유지,지자체
1168010300200530042,강남구,개포동,산53-42임,임야,3500,550000,시 도유지,지자체
1168010300200530043,강남구,개포동,산53-43임,임야,750,490000,법인,구분없음
1168010300200530044,강남구,개포동,산53-44임,임야,1714,119700,시 도유지,지자체
1168010300200530045,강남구,개포동,산53-45임,임야,135,121200,법인,구분없음
1168010300200530046,강남구,개포동,산53-46임,임야,54.5,116500,법인,구분없음
1168010300200530047,강남구,개포동,산53-47임,임야,2346,670000,법인,구분없음
1168010300200530048,강남구,개포동,산53-48임,임야,286,165600,법인,구분없음
1168010300200530049,강남구,개포동,산53-49임,임야,160,165600,법인,구분없음
1168010300200530050,강남구,개포동,산53-50임,임야,142,159300,법인,구분없음
1168010300200530051,강남구,개포동,산53-51임,임야,493,116500,법인,구분없음
1168010300200530052,강남구,개포동,산53-52임,임야,232,124300,법인,구분없음
1168010300200530053,강남구,개포동,산53-53임,임야,2035,191000,법인,구분없음
1168010300200530059,강남구,개포동,산53-59임,임야,13544,278200,법인,구분없음
1168010300200530061,강남구,개포동,산53-61임,임야,16,236900,법인,구분없음
1168010300200540000,강남구,개포동,산54전,전,694,135500,개인,구분없음
1168010300200660006,강남구,개포동,산66-6임,임야,104,227800,시 도유지,지자체
1168010300200550001,강남구,개포동,산55-1임,임야,41355,194000,시 도유지,지자체
1168010300200560001,강남구,개포동,산56-1임,임야,3273,150000,시 도유지,지자체
1168010300200590001,강남구,개포동,산59-1임,임야,42,153000,시 도유지,지자체
1168010300200600000,강남구,개포동,산60임,임야,10365,160800,시 도유지,지자체
1168010300200610000,강남구,개포동,산61임,임야,3570,131000,시 도유지,지자체
1168010300200630005,강남구,개포동,산63-5임,임야,7636,160000,시 도유지,지자체
1168010300200630007,강남구,개포동,산63-7임,임야,519.4,240700,개인,구분없음
1168010300200630014,강남구,개포동,산63-14임,임야,3771,217700,시 도유지,지자체
1168010300200630015,강남구,개포동,산63-15임,임야,919,55700,시 도유지,지자체
1168010300200640005,강남구,개포동,산64-5임,임야,2254,163000,시 도유지,지자체
1168010300200650000,강남구,개포동,산65임,임야,4683,160000,법인,구분없음
1168010300200660002,강남구,개포동,산66-2임,임야,360,227800,개인,구분없음
1168010300200670001,강남구,개포동,산67-1임,임야,13091,214000,법인,구분없음
1168010300200670002,강남구,개포동,산67-2도,도로,922,0,국유지,중앙부처
1168010300200670004,강남구,개포동,산67-4도,도로,103,0,국유지,중앙부처
1168010300200670005,강남구,개포동,산67-5도,도로,64,0,국유지,중앙부처
1168010300200680006,강남구,개포동,산68-6임,임야,914,408000,개인,구분없음
1168010300200680007,강남구,개포동,산68-7임,임야,145,701200,시 도유지,지자체
1168010300200680008,강남구,개포동,산68-8임,임야,58,448400,시 도유지,지자체
1168010300200690002,강남구,개포동,산69-2임,임야,1271,308500,법인,구분없음
1168010300200690003,강남구,개포동,산69-3임,임야,923,746000,시 도유지,지자체
1168010300200690004,강남구,개포동,산69-4임,임야,56,448400,시 도유지,지자체
1168010300200710002,강남구,개포동,산71-2임,임야,4669,214000,법인,구분없음
1168010300200710003,강남구,개포동,산71-3임,임야,1023,512300,시 도유지,지자체
1168010300200710004,강남구,개포동,산71-4임,임야,193,448400,시 도유지,지자체
1168010300200720002,강남구,개포동,산72-2임,임야,3982,212000,법인,구분없음
1168010300200720003,강남구,개포동,산72-3임,임야,1072,512300,시 도유지,지자체
1168010300200720004,강남구,개포동,산72-4임,임야,438,448400,시 도유지,지자체
1168010300201360004,강남구,개포동,산136-4임,임야,7017,210000,법인,구분없음
1168010300201360005,강남구,개포동,산136-5임,임야,1250,512300,시 도유지,지자체
1168010300201360006,강남구,개포동,산136-6임,임야,504,448400,시 도유지,지자체
1168010300201370005,강남구,개포동,산137-5임,임야,569,646800,시 도유지,지자체
1168010300201370007,강남구,개포동,산137-7임,임야,2,448400,시 도유지,지자체
1168010300201420000,강남구,개포동,산142임,임야,6335.33,245000,개인,구분없음
1168010300201430000,강남구,개포동,산143임,임야,4116.5,141300,법인,구분없음
1168010300201430001,강남구,개포동,산143-1임,임야,792,872800,법인,구분없음
1168010300201440001,강남구,개포동,산144-1임,임야,4884,141300,법인,구분없음
1168010300201440002,강남구,개포동,산144-2임,임야,496,227000,개인,구분없음
1168010300201450000,강남구,개포동,산145임,임야,191.17,144200,개인,구분없음
1168010300201450001,강남구,개포동,산145-1임,임야,288.17,451400,개인,구분없음
1168010300201460001,강남구,개포동,산146-1임,임야,3995.5,141300,법인,구분없음
1168010300201460002,강남구,개포동,산146-2임,임야,3216,607000,법인,구분없음
1168010300201480001,강남구,개포동,산148-1임,임야,269.14,167900,개인,구분없음
1168010300201480003,강남구,개포동,산148-3임,임야,14624,180800,법인,구분없음
1168010300201480004,강남구,개포동,산148-4임,임야,550,252800,법인,구분없음
1168010300201490001,강남구,개포동,산149-1임,임야,8308.5,148300,법인,구분없음
1168010300201560002,강남구,개포동,산156-2임,임야,1225.33,139200,개인,구분없음
1168010300201490002,강남구,개포동,산149-2임,임야,4279,417300,법인,구분없음
1168010300201520001,강남구,개포동,산152-1임,임야,45,190800,개인,구분없음
1168010300201530000,강남구,개포동,산153임,임야,566.06,151500,개인,구분없음
1168010300201530001,강남구,개포동,산153-1구,구거,88,154400,국유지,중앙부처
1168010300201540003,강남구,개포동,산154-3임,임야,360,154400,개인,구분없음
1168010300201570001,강남구,개포동,산157-1임,임야,569.5,142100,개인,구분없음
1168010300201570002,강남구,개포동,산157-2임,임야,10914.33,149900,개인,구분없음
1168010300201570003,강남구,개포동,산157-3임,임야,286,154400,개인,구분없음
1168010300201570007,강남구,개포동,산157-7임,임야,85,226000,시 도유지,지자체
1168010300201570008,강남구,개포동,산157-8임,임야,194,226000,시 도유지,지자체
1168010300201580000,강남구,개포동,산158임,임야,198.33,251000,개인,구분없음
1168010300201640000,강남구,개포동,산164임,임야,3319.33,226000,개인,구분없음
1168010300201640002,강남구,개포동,산164-2도,도로,15231,55700,시 도유지,지자체
1168010300201640003,강남구,개포동,산164-3임,임야,4.33,258000,개인,구분없음
1168010300201650002,강남구,개포동,산165-2임,임야,443,251000,개인,구분없음
1168010300201760006,강남구,개포동,산176-6임,임야,3186.25,149000,개인,구분없음
1168010300201760007,강남구,개포동,산176-7임,임야,732,251000,시 도유지,지자체
1168010300201760018,강남구,개포동,산176-18임,임야,4348,126500,시 도유지,지자체
1168010300201770001,강남구,개포동,산177-1임,임야,3563,150100,개인,구분없음
1168010300201770002,강남구,개포동,산177-2임,임야,297.5,133000,개인,구분없음
1168010300201770003,강남구,개포동,산177-3임,임야,541,157000,개인,구분없음
1168010300201770004,강남구,개포동,산177-4임,임야,420,157000,시 도유지,지자체
1168010300201780002,강남구,개포동,산178-2임,임야,149,208800,개인,구분없음
1168010300201800006,강남구,개포동,산180-6임,임야,621.43,204800,개인,구분없음
1168010300201800009,강남구,개포동,산180-9임,임야,2517,208800,개인,구분없음
1168010300202070000,강남구,개포동,산207임,임야,4218,204800,법인,구분없음
1168010300202070001,강남구,개포동,산207-1임,임야,827,208800,시 도유지,지자체
1168010300202080002,강남구,개포동,산208-2임,임야,170,208800,개인,구분없음
1168010300202100000,강남구,개포동,산210임,임야,758,136200,개인,구분없음
1168010300202110000,강남구,개포동,산211임,임야,5990.38,127000,개인,구분없음
1168010300202110001,강남구,개포동,산211-1임,임야,8824,126000,국유지,중앙부처
1168010300202110002,강남구,개포동,산211-2임,임야,19429,126000,국유지,중앙부처
1168010300202110003,강남구,개포동,산211-3임,임야,62872,126000,국유지,구분없음
1168010300202110004,강남구,개포동,산211-4임,임야,113448,126000,국유지,구분없음
1168010300202120002,강남구,개포동,산212-2임,임야,13549,183700,개인,구분없음
1168010300202120007,강남구,개포동,산212-7임,임야,4925,180100,개인,구분없음
1168010300202120008,강남구,개포동,산212-8임,임야,1987,192900,개인,구분없음
1168010300202120009,강남구,개포동,산212-9임,임야,5474,0,개인,구분없음
1168010300202120010,강남구,개포동,산212-10임,임야,1826,0,시 도유지,지자체
1168010300202120011,강남구,개포동,산212-11임,임야,678,0,개인,구분없음
1168010300202170004,강남구,개포동,산217-4임,임야,4445,182600,종중,구분없음
1168010300202170007,강남구,개포동,산217-7도,도로,243,0,국유지,중앙부처
1168010300202180001,강남구,개포동,산218-1임,임야,8481,180000,법인,구분없음
1168010300202230009,강남구,개포동,산223-9임,임야,1506,170000,법인,구분없음
1168010300202310004,강남구,개포동,산231-4임,임야,694,208800,개인,구분없음
1168010300202310005,강남구,개포동,산231-5임,임야,1686,153000,법인,구분없음
1168010300202310006,강남구,개포동,산231-6임,임야,1785,172000,법인,구분없음
1168010300202320002,강남구,개포동,산232-2임,임야,761,348100,개인,구분없음
1168010300202320003,강남구,개포동,산232-3임,임야,471,170000,개인,구분없음
1168010400100510000,강남구,청담동,51공,공원,1642.1,2494000,군유지,구분없음
1168010400100660000,강남구,청담동,66공,공원,16923.1,2494000,군유지,구분없음
1168010400100660001,강남구,청담동,66-1공,공원,6514.9,2494000,군유지,구분없음
1168010400100660003,강남구,청담동,66-3공,공원,24533.3,2494000,시 도유지,지자체
1168010400100660004,강남구,청담동,66-4공,공원,11134.9,2494000,법인,구분없음
1168010400100660006,강남구,청담동,66-6공,공원,240.8,2494000,국유지,중앙부처
1168011200101440017,강남구,자곡동,144-17답,답,1,0,국유지,중앙부처
1168010400101340013,강남구,청담동,134-13공,공원,4730.9,2494000,시 도유지,지자체
1168010400101340015,강남구,청담동,134-15대,대,0.9,21800000,개인,구분없음
1168010400101340019,강남구,청담동,134-19도,도로,320,3166000,시 도유지,지자체
1168010400101340028,강남구,청담동,134-28도,도로,33.4,3190000,시 도유지,지자체
1168010400101340030,강남구,청담동,134-30대,대,228.4,2494000,군유지,구분없음
1168010400101340039,강남구,청담동,134-39공,공원,3184.2,3290000,군유지,구분없음
1168010400101340040,강남구,청담동,134-40공,공원,850.1,3251000,군유지,구분없음
1168010400101340042,강남구,청담동,134-42도,도로,74.1,3766000,군유지,구분없음
1168010400101350000,강남구,청담동,135도,도로,3085.8,542100,시 도유지,지자체
1168010400101350003,강남구,청담동,135-3도,도로,555.9,542100,국유지,중앙부처
1168010400101350011,강남구,청담동,135-11도,도로,418.5,542100,개인,구분없음
1168010400101350012,강남구,청담동,135-12도,도로,264.9,542100,시 도유지,지자체
1168010400101350013,강남구,청담동,135-13도,도로,123.7,542100,개인,구분없음
1168010400101350015,강남구,청담동,135-15도,도로,1452.3,542100,국유지,중앙부처
1168010400101350022,강남구,청담동,135-22도,도로,199.1,542100,국유지,중앙부처
1168010400101360000,강남구,청담동,136공,공원,830.7,314100,시 도유지,지자체
1168011200104400197,강남구,자곡동,440-197임,임야,3,650000,법인,구분없음
1168010400101390035,강남구,청담동,139-35도,도로,54.6,542100,군유지,구분없음
1168010400101390036,강남구,청담동,139-36도,도로,400.1,542100,군유지,구분없음
1168010400101470000,강남구,청담동,147잡,잡종지,4889.5,314100,시 도유지,지자체
1168010500100070004,강남구,삼성동,7-4공,공원,679.3,3445000,군유지,구분없음
1168010500100110003,강남구,삼성동,11-3공,공원,1592.9,3445000,군유지,구분없음
1168010500100140000,강남구,삼성동,14공,공원,1469.2,3445000,군유지,구분없음
1168010500100160004,강남구,삼성동,16-4대,대,1799.5,3445000,군유지,구분없음
1168011300100880003,강남구,율현동,88-3전,전,3,0,법인,구분없음
1168011400104330004,강남구,일원동,433-4답,답,1,376500,시 도유지,지자체
1168010500100730003,강남구,삼성동,73-3종,종교용지,314.7,5895000,종교단체,구분없음
1168011800105500000,강남구,도곡동,550공,공원,3183.3,1960000,시 도유지,지자체
1168010500100500003,강남구,삼성동,50-3대,대,1343,7181000,군유지,구분없음
1168010500100550001,강남구,삼성동,55-1공,공원,1641.4,2494000,군유지,구분없음
1168010500100800003,강남구,삼성동,80-3도,도로,1550.4,542100,국유지,구분없음
1168010500100730000,강남구,삼성동,73종,종교용지,61428,5895000,종교단체,구분없음
1168010500100730001,강남구,삼성동,73-1종,종교용지,1722.2,5895000,종교단체,구분없음
1168010500100730002,강남구,삼성동,73-2종,종교용지,553.08,5895000,종교단체,구분없음
1168010500100750000,강남구,삼성동,75공,공원,9405.4,2494000,군유지,구분없음
1168010500100790001,강남구,삼성동,79-1대,대,5858.8,7472000,시 도유지,지자체
1168010500100800000,강남구,삼성동,80도,도로,17662.1,542100,시 도유지,지자체
1168010500100800009,강남구,삼성동,80-9도,도로,2360.3,542100,국유지,구분없음
1168010500100810000,강남구,삼성동,81도,도로,4896.5,542100,시 도유지,지자체
1168010500100810001,강남구,삼성동,81-1도,도로,5741.4,542100,시 도유지,지자체
1168010500100810004,강남구,삼성동,81-4제,제방,6826.3,542100,시 도유지,지자체
1168010500100810005,강남구,삼성동,81-5도,도로,97.2,542100,시 도유지,지자체
1168010500100820000,강남구,삼성동,82수,수도용지,15770.7,7472000,시 도유지,지자체
1168010500100850000,강남구,삼성동,85공,공원,1462.9,3455000,군유지,구분없음
1168010500101110000,강남구,삼성동,111도,도로,283.9,542100,군유지,구분없음
1168010500101110001,강남구,삼성동,111-1도,도로,112.2,542100,군유지,구분없음
1168010500101110005,강남구,삼성동,111-5도,도로,369,3268000,군유지,구분없음
1168010500101110006,강남구,삼성동,111-6도,도로,55.7,3266000,군유지,구분없음
1168010500101110011,강남구,삼성동,111-11도,도로,11614.7,3508000,시 도유지,지자체
1168010500101110186,강남구,삼성동,111-186도,도로,1870.7,3537000,시 도유지,지자체
1168010500101110197,강남구,삼성동,111-197도,도로,544.5,3458000,군유지,구분없음
1168010500101350006,강남구,삼성동,135-6대,대,322.3,2494000,개인,구분없음
1168010500101310000,강남구,삼성동,131공,공원,183059.2,2494000,국유지,중앙부처
1168010500101310001,강남구,삼성동,131-1공,공원,925.2,2494000,국유지,중앙부처
1168010500101320000,강남구,삼성동,132공,공원,1408.9,2494000,국유지,중앙부처
1168010500101320004,강남구,삼성동,132-4공,공원,371.1,2494000,국유지,중앙부처
1168010500101330000,강남구,삼성동,133공,공원,27170.4,2494000,국유지,중앙부처
1168010500101330002,강남구,삼성동,133-2대,대,1171.9,2494000,개인,구분없음
1168010500101350002,강남구,삼성동,135-2대,대,287.2,2494000,국유지,중앙부처
1168010500101350004,강남구,삼성동,135-4대,대,2760.9,2494000,국유지,중앙부처
1168010500101370000,강남구,삼성동,137공,공원,21711.9,2494000,국유지,중앙부처
1168010500101380013,강남구,삼성동,138-13대,대,687.7,2494000,국유지,중앙부처
1168010500101380015,강남구,삼성동,138-15대,대,390.4,2494000,국유지,중앙부처
1168010500101710004,강남구,삼성동,171-4대,대,2892.7,3458000,시 도유지,지자체
1168010500101720002,강남구,삼성동,172-2도,도로,2186.7,3537000,군유지,구분없음
1168010500101720112,강남구,삼성동,172-112도,도로,651.9,3537000,시 도유지,지자체
1168010500101850003,강남구,삼성동,185-3도,도로,21733,542100,국유지,중앙부처
1168010500101860007,강남구,삼성동,186-7천,하천,3830,542100,국유지,구분없음
1168010600100130009,강남구,대치동,13-9도,도로,735,3705000,시 도유지,지자체
1168010600100500070,강남구,대치동,50-70도,도로,932,3705000,국유지,중앙부처
1168010600100500085,강남구,대치동,50-85도,도로,21,3705000,국유지,중앙부처
1168010600102120007,강남구,대치동,212-7임,임야,2205,3287000,시 도유지,지자체
1168010600102080006,강남구,대치동,208-6공,공원,2059,3287000,군유지,구분없음
1168010600102120001,강남구,대치동,212-1공,공원,6623,3287000,군유지,구분없음
1168010600102120006,강남구,대치동,212-6공,공원,89,3287000,군유지,구분없음
1168010600102120011,강남구,대치동,212-11공,공원,2271,3287000,시 도유지,지자체
1168010600102120015,강남구,대치동,212-15공,공원,268,0,군유지,구분없음
1168010600104480001,강남구,대치동,448-1공,공원,6.3,3287000,시 도유지,지자체
1168010600104490000,강남구,대치동,449공,공원,520.2,3287000,군유지,구분없음
1168010600105000001,강남구,대치동,500-1공,공원,420.9,3679000,시 도유지,지자체
1168010600105000003,강남구,대치동,500-3공,공원,1178.1,3679000,시 도유지,지자체
1168010600105000004,강남구,대치동,500-4잡,잡종지,88.5,3679000,시 도유지,지자체
1168010600105010000,강남구,대치동,501공,공원,19812.3,3036000,시 도유지,지자체
1168010600105040003,강남구,대치동,504-3공,공원,2529.5,2240000,시 도유지,지자체
1168010600105040008,강남구,대치동,504-8공,공원,69,2240000,시 도유지,지자체
1168010600105040009,강남구,대치동,504-9공,공원,61.2,2240000,시 도유지,지자체
1168010600105070004,강남구,대치동,507-4공,공원,1223.7,3679000,시 도유지,지자체
1168010600105070005,강남구,대치동,507-5잡,잡종지,157.2,3679000,시 도유지,지자체
1168010600105070006,강남구,대치동,507-6잡,잡종지,84.3,3679000,시 도유지,지자체
1168010600105080002,강남구,대치동,508-2공,공원,1431.1,2240000,시 도유지,지자체
1168010600105110001,강남구,대치동,511-1공,공원,854.4,3036000,시 도유지,지자체
1168010600105110003,강남구,대치동,511-3공,공원,295.9,3036000,시 도유지,지자체
1168010600105120000,강남구,대치동,512공,공원,10408.9,3036000,시 도유지,지자체
1168010600105120001,강남구,대치동,512-1공,공원,1933.4,2799000,시 도유지,지자체
1168010600105980000,강남구,대치동,598공,공원,672,3287000,군유지,구분없음
1168010600105980003,강남구,대치동,598-3답,답,246.4,3287000,군유지,구분없음
1168010600105130002,강남구,대치동,513-2공,공원,3169,2240000,시 도유지,지자체
1168010600105130004,강남구,대치동,513-4도,도로,1155.9,3705000,시 도유지,지자체
1168010600105140001,강남구,대치동,514-1공,공원,385.5,3036000,시 도유지,지자체
1168010600105140002,강남구,대치동,514-2공,공원,7627.2,2240000,시 도유지,지자체
1168010600105140004,강남구,대치동,514-4잡,잡종지,572,3036000,시 도유지,지자체
1168010600105980005,강남구,대치동,598-5공,공원,665.5,0,군유지,구분없음
1168010600105990001,강남구,대치동,599-1공,공원,196.4,3287000,시 도유지,지자체
1168010600106000003,강남구,대치동,600-3도,도로,158.4,1951000,시 도유지,지자체
1168010600106140001,강남구,대치동,614-1공,공원,351.6,6757000,군유지,구분없음
1168010600108880003,강남구,대치동,888-3공,공원,1688.1,3705000,군유지,구분없음
1168010600108990025,강남구,대치동,899-25공,공원,1618.7,2466000,군유지,구분없음
1168010600109290010,강남구,대치동,929-10공,공원,1649.1,2466000,군유지,구분없음
1168010600109460005,강남구,대치동,946-5대,대,0.3,72060000,시 도유지,지자체
1168010600109650033,강남구,대치동,965-33대,대,225.1,7474000,법인,구분없음
1168010600109650035,강남구,대치동,965-35대,대,168.8,7474000,법인,구분없음
1168010600110200001,강남구,대치동,1020-1대,대,2190.6,22250000,개인,구분없음
1168010600110200002,강남구,대치동,1020-2대,대,795.2,22250000,시 도유지,지자체
1168010600110140004,강남구,대치동,1014-4공,공원,992.2,2918000,군유지,구분없음
1168010600110270001,강남구,대치동,1027-1공,공원,3845,3705000,군유지,구분없음
1168010600110280001,강남구,대치동,1028-1공,공원,990,3705000,군유지,구분없음
1168010600110290002,강남구,대치동,1029-2공,공원,302,3705000,군유지,구분없음
1168010600110290003,강남구,대치동,1029-3공,공원,481,3287000,군유지,구분없음
1168010600110300001,강남구,대치동,1030-1공,공원,595.5,2628000,군유지,구분없음
1168010600110330000,강남구,대치동,1033공,공원,3428.4,0,군유지,구분없음
1168010600110340000,강남구,대치동,1034공,공원,334.7,0,군유지,구분없음
1168010600110350000,강남구,대치동,1035공,공원,1381.7,0,군유지,구분없음
1168010700104900001,강남구,신사동,490-1천,하천,1558,0,국유지,구분없음
1168010700105580000,강남구,신사동,558공,공원,1240.1,2881000,군유지,구분없음
1168010700105670037,강남구,신사동,567-37공,공원,1001.1,4468000,군유지,구분없음
1168010700105970000,강남구,신사동,597공,공원,992.9,4468000,군유지,구분없음
1168010700106090002,강남구,신사동,609-2공,공원,991.3,4016000,군유지,구분없음
1168010700106250005,강남구,신사동,625-5공,공원,1641.8,3953000,군유지,구분없음
1168010700106490009,강남구,신사동,649-9공,공원,29816.5,3132000,군유지,구분없음
1168010800100260000,강남구,논현동,26공,공원,29883.7,2428000,시 도유지,지자체
1168010800100470013,강남구,논현동,47-13공,공원,1014.5,2917000,군유지,구분없음
1168010800101370018,강남구,논현동,137-18공,공원,986,2698000,군유지,구분없음
1168010800101500005,강남구,논현동,150-5공,공원,1652.9,2428000,군유지,구분없음
1168010800101620011,강남구,논현동,162-11공,공원,956.7,2698000,군유지,구분없음
1168010800102390000,강남구,논현동,239공,공원,1819.9,2428000,국유지,중앙부처
1168010800102630023,강남구,논현동,263-23공,공원,1498.5,2428000,군유지,구분없음
1168010800102760002,강남구,논현동,276-2공,공원,800,4831000,군유지,구분없음
1168011000103860001,강남구,압구정동,386-1도,도로,49895.1,314100,시 도유지,지자체
1168011000103870000,강남구,압구정동,387도,도로,14618.4,314100,시 도유지,지자체
1168011000103880000,강남구,압구정동,388도,도로,11965.5,314100,시 도유지,지자체
1168011000103900000,강남구,압구정동,390도,도로,22618.9,314100,시 도유지,지자체
1168011000103910000,강남구,압구정동,391도,도로,3593,3702000,시 도유지,지자체
1168011000104660000,강남구,압구정동,466공,공원,3.37,2494000,개인,구분없음
1168011000103950000,강남구,압구정동,395도,도로,2450.9,3588000,시 도유지,지자체
1168011000104220000,강남구,압구정동,422공,공원,6801.5,2494000,시 도유지,지자체
1168011000104280000,강남구,압구정동,428학,학교용지,13968.3,10730000,군유지,구분없음
1168011000104790000,강남구,압구정동,479공,공원,4282.3,314100,시 도유지,지자체
1168011000104790001,강남구,압구정동,479-1공,공원,1413.3,314100,국유지,중앙부처
1168011000104800000,강남구,압구정동,480공,공원,7775.1,2494000,시 도유지,지자체
1168011000104970000,강남구,압구정동,497공,공원,8223,314100,시 도유지,지자체
1168011000104980000,강남구,압구정동,498공,공원,6005.8,314100,시 도유지,지자체
1168011000105050000,강남구,압구정동,505공,공원,6165.2,314100,시 도유지,지자체
1168011000105060000,강남구,압구정동,506공,공원,97.5,314100,시 도유지,지자체
1168011000105070000,강남구,압구정동,507공,공원,2132.4,314100,시 도유지,지자체
1168011000105090000,강남구,압구정동,509도,도로,161.6,4055000,시 도유지,지자체
1168011000105100000,강남구,압구정동,510대,대,18.46,23530000,개인,구분없음
1168011100100390001,강남구,세곡동,39-1전,전,407,422800,국유지,중앙부처
1168011100100390008,강남구,세곡동,39-8전,전,51,888000,국유지,중앙부처
1168011100100390009,강남구,세곡동,39-9전,전,273,888000,개인,구분없음
1168011100100390010,강남구,세곡동,39-10전,전,143,888000,시 도유지,지자체
1168011100100390016,강남구,세곡동,39-16전,전,430,422800,국유지,중앙부처
1168011100100390017,강남구,세곡동,39-17전,전,179,422800,국유지,중앙부처
1168011100100420001,강남구,세곡동,42-1전,전,1502,888000,개인,구분없음
1168011100100430001,강남구,세곡동,43-1답,답,2126,574100,개인,구분없음
1168011100100430002,강남구,세곡동,43-2답,답,156,678000,개인,구분없음
1168011100100430003,강남구,세곡동,43-3답,답,217,642300,개인,구분없음
1168011100100930005,강남구,세곡동,93-5전,전,5,204700,군유지,구분없음
1168011100100980001,강남구,세곡동,98-1도,도로,3160,527100,시 도유지,지자체
1168011100100990002,강남구,세곡동,99-2답,답,13,0,법인,구분없음
1168011100101150013,강남구,세곡동,115-13도,도로,3544,371900,시 도유지,지자체
1168011100101160031,강남구,세곡동,116-31도,도로,255,371900,법인,구분없음
1168011100101170002,강남구,세곡동,117-2도,도로,50,0,법인,구분없음
1168011100101200004,강남구,세곡동,120-4대,대,2,0,법인,구분없음
1168011100101220014,강남구,세곡동,122-14도,도로,2425.5,0,법인,구분없음
1168011100101260001,강남구,세곡동,126-1도,도로,17,371900,국유지,중앙부처
1168011100101260002,강남구,세곡동,126-2도,도로,185,371900,시 도유지,지자체
1168011100101270001,강남구,세곡동,127-1도,도로,119,396700,국유지,중앙부처
1168011100101270002,강남구,세곡동,127-2도,도로,119,629000,국유지,중앙부처
1168011100101280003,강남구,세곡동,128-3도,도로,1134,507600,시 도유지,지자체
1168011100101280020,강남구,세곡동,128-20도,도로,115,371900,법인,구분없음
1168011100101290013,강남구,세곡동,129-13공,공원,845,1585000,시 도유지,지자체
